"","feature","cluster","col","feature_name","feature_map","enriched_Term","enriched_Overlap","enriched_Genes","enriched_P.value","enriched_Adjusted.P.value","enriched_GO"
"148","ARRDC3-AS1","cluster_000473","#65CB5EFF","ARRDC3-AS1","","Synapse Assembly ","2/71","NLGN4X;NRCAM",0.0012662395991897,0.0462059145591685,"GO:0007416"
"149","STPG3-AS1","cluster_000340","#1E9C89FF","STPG3-AS1","","Chloride Transmembrane Transport ","2/48","SLC12A6;GABRG1",0.000939658916365395,0.0584172740594409,"GO:1902476"
"150","SLC25A21-AS1","cluster_000075","#472B7AFF","SLC25A21-AS1","","Nephron Tubule Development ","1/5","HNF1B",0.007726694289036,0.101916014746859,"GO:0072080"
"151","ZNF737","cluster_000342","#1E9D89FF","ZNF737","","Protein Localization To Cilium ","2/40","TTC21B;CC2D2A",0.000652711833191535,0.0659238951523451,"GO:0061512"
"152","SCOC-AS1","cluster_000094","#463480FF","SCOC-AS1","","Regulation Of Meiotic Nuclear Division ","1/7","WEE2",0.0104543235506301,0.0993506009622637,"GO:0040020"
"153","TMEM269","cluster_000281","#25858EFF","TMEM269","","Ammonium Homeostasis ","1/5","RHCE",0.00523943997247116,0.0964470635562783,"GO:0097272"
"154","LOC100129931","cluster_000175","#375B8DFF","LOC100129931","","Galactolipid Biosynthetic Process ","1/5","FA2H",0.00623493907047315,0.0950478995562579,"GO:0019375"
"155","CCNT2-AS1","cluster_000129","#404688FF","CCNT2-AS1","","Xenobiotic Transport ","2/20","ABCC2;SLC47A1",0.000328492042810252,0.071611265332635,"GO:0042908"
"156","HDAC6","cluster_000609","#F4E61EFF","HDAC6","","Cilium Disassembly ","1/5","HDAC6",0.00274720535833692,0.0440670920367787,"GO:0061523"
"157","URAHP","cluster_000525","#99D83EFF","URAHP","","Intracellular Oxygen Homeostasis ","1/5","CIAO3",0.00349539889312047,0.082963722309824,"GO:0032364"
"158","LOC100130075","cluster_000399","#2DB27DFF","LOC100130075","","Detection Of Chemical Stimulus Involved In Sensory Perception Of Smell ","7/139","OR2F2;OR2F1;OR2A12;OR2A5;OR6B1;OR2A25;OR2A2",1.23389109158199e-11,4.30127310845777e-10,"GO:0050911"
"159","MAPT-IT1","cluster_000340","#1E9C89FF","MAPT-IT1","","Chloride Transmembrane Transport ","2/48","SLC12A6;GABRG1",0.000939658916365395,0.0584172740594409,"GO:1902476"
"160","MIR124-2HG","cluster_000002","#440155FF","MIR124-2HG","","Sensory Perception Of Smell ","15/230","OR10J3;OR10H3;OR13H1;OR5L2;OR10AG1;OR6P1;OR8U3;OR5T3;OR5T2;OR5M10;OR51V1;OR5D18;OR5D16;OR6C3;OR2B3",4.04479387005011e-10,1.05164640621303e-07,"GO:0007608"
"161","LINC00861","cluster_000164","#39558CFF","LINC00861","","T Cell Activation ","3/111","ITK;ZAP70;RHOH",0.000350063318031517,0.0572577949356645,"GO:0042110"
"162","LOC100130238","cluster_000267","#27808EFF","LOC100130238","","Positive Regulation Of Hydrolase Activity ","3/176","ERBB2;TBC1D30;RGL3",0.000792868677864663,0.0717523372984206,"GO:0051345"
"163","SLC24A3-AS1","cluster_000527","#9BD93CFF","SLC24A3-AS1","","Neuron Development ","3/150","MAP1B;MAP4;GLI2",0.000141654896591094,0.0358386888375468,"GO:0048666"
"164","LOC100130298","cluster_000090","#46337FFF","LOC100130298","","Negative Regulation Of Peptidase Activity ","2/60","SERPINE2;SERPING1",0.0036473537827288,0.0792190930673313,"GO:0010466"
"165","C8orf89","cluster_000007","#450458FF","C8orf89","","Triglyceride Metabolic Process ","3/45","LIPF;APOA2;PNPLA5",0.000461052636846343,0.134627369959132,"GO:0006641"
"166","LOC100130331","cluster_000008","#450559FF","LOC100130331","","Sensory Perception Of Smell ","7/230","OR10Z1;OR10H5;OR8U8;OR10G3;OR52A1;OR2T12;OR52A5",1.17477530111164e-05,0.00301917252385692,"GO:0007608"
"167","SCGB2B3P","cluster_000398","#2DB27DFF","SCGB2B3P","","Regulation Of Platelet Activation ","2/28","PLA2G4A;PRKCQ",0.000253724283258192,0.0606401036987078,"GO:0010543"
"168","TMEM262","cluster_000424","#3CBC74FF","TMEM262","","C-terminal Protein Lipidation ","1/5","IRGM",0.00424314398899693,0.0648281759915652,"GO:0006501"
"169","LOC100130357","cluster_000060","#482374FF","LOC100130357","","Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation ","3/49","RBPMS;ACVR2A;BMPR1A",7.15966422149825e-05,0.0186281827156547,"GO:0010862"
"170","LINC02593","cluster_000521","#94D840FF","LINC02593","","Protein Localization To Plasma Membrane ","3/137","KCNB2;SLMAP;MRAP2",0.000108297470121709,0.00469708072831672,"GO:0072659"
"171","CECR7","cluster_000398","#2DB27DFF","CECR7","","Regulation Of Platelet Activation ","2/28","PLA2G4A;PRKCQ",0.000253724283258192,0.0606401036987078,"GO:0010543"
"172","LOC100130452","cluster_000606","#F0E51DFF","LOC100130452","","Skeletal Muscle Cell Differentiation ","1/6","MYLK2",0.00329582567641046,0.0578744700426004,"GO:0035914"
"173","LINC01387","cluster_000488","#73D056FF","LINC01387","","Detection Of Muscle Stretch ","1/6","CSRP3",0.00449206839321453,0.0776263925147401,"GO:0035995"
"174","LINC00910","cluster_000094","#463480FF","LINC00910","","Regulation Of Meiotic Nuclear Division ","1/7","WEE2",0.0104543235506301,0.0993506009622637,"GO:0040020"
"175","LOC100130691","cluster_000263","#277E8EFF","LOC100130691","","Cellular Response To Alkaloid ","2/17","CACNA1S;SLC8A1",0.000141451385309877,0.011075094822127,"GO:0071312"
"176","TP53TG3HP","cluster_000003","#440256FF","TP53TG3HP","","Intermediate Filament Organization ","6/68","KRT33A;KRT3;KRT38;KRT26;KRT35;KRT74",2.86863030196302e-06,0.000671259490659347,"GO:0045109"
"177","ATP6V1FNB","cluster_000114","#423F85FF","ATP6V1FNB","","Heart Morphogenesis ","2/59","OLFM1;RBM20",0.00307824866090805,0.147556311199393,"GO:0003007"
"178","HDHD5-AS1","cluster_000429","#40BD72FF","HDHD5-AS1","","Chitin Catabolic Process ","1/5","CTBS",0.00424314398899693,0.0581147443276165,"GO:0006032"
"179","LRRC70","cluster_000052","#481F70FF","LRRC70","","Vasculogenesis ","4/33","RAMP2;EGFL7;NOTCH1;RASIP1",2.74966078972162e-07,0.000126209430248222,"GO:0001570"
"180","LRRC69","cluster_000478","#69CD5BFF","LRRC69","","Lymphocyte Migration ","2/41","CCL22;CCL17",0.000423294500506297,0.0159899136104635,"GO:0072676"
"181","SBK3","cluster_000611","#F5E61FFF","SBK3","","Neutrophil Chemotaxis ","2/70","CXCL2;TREM1",0.000650726354542482,0.00734312099902781,"GO:0030593"
"182","LOC100130849","cluster_000381","#25AC82FF","LOC100130849","","Gamma-Aminobutyric Acid Metabolic Process ","1/5","GAD2",0.00449229270839297,0.0628920979175016,"GO:0009448"
"183","USP3-AS1","cluster_000447","#4EC36BFF","USP3-AS1","","Regulation Of Exocytosis ","3/54","ANXA2;SEPTIN5;SEPTIN4",1.01625951895925e-05,0.000985771733390471,"GO:0017157"
"184","CREB3L2-AS1","cluster_000021","#470D60FF","CREB3L2-AS1","","Regulation Of Hepatocyte Proliferation ","2/5","XBP1;FBXW7",3.88520160544551e-05,0.0143752459401484,"GO:2000345"
"185","PSORS1C3","cluster_000092","#463480FF","PSORS1C3","","Visual Perception ","2/101","CACNA1F;NXNL2",0.0100178506582506,0.12097145822872,"GO:0007601"
"186","VAC14-AS1","cluster_000188","#34608DFF","VAC14-AS1","","Negative Regulation Of Peptidase Activity ","2/60","SERPINB2;SPOCK3",0.00234106985124172,0.0719269301818587,"GO:0010466"
"187","SMIM6","cluster_000195","#33638DFF","SMIM6","","Aerobic Electron Transport Chain ","9/68","COX8A;NDUFB7;NDUFS8;NDUFA1;NDUFS3;NDUFAF1;NDUFV2;NDUFV1;COX6B1",4.39304993865469e-17,3.44481037338762e-15,"GO:0019646"
"188","CSAG4","cluster_000007","#450458FF","CSAG4","","Triglyceride Metabolic Process ","3/45","LIPF;APOA2;PNPLA5",0.000461052636846343,0.134627369959132,"GO:0006641"
"189","LOC100130950","cluster_000411","#34B679FF","LOC100130950","","Regulation Of Cell-Substrate Junction Assembly ","2/21","MACF1;LDB1",0.000141451385309877,0.0111746594394802,"GO:0090109"
"190","LINC01502","cluster_000021","#470D60FF","LINC01502","","Regulation Of Hepatocyte Proliferation ","2/5","XBP1;FBXW7",3.88520160544551e-05,0.0143752459401484,"GO:2000345"
"191","LOC100130964","cluster_000009","#450659FF","LOC100130964","","Sensory Perception Of Chemical Stimulus ","7/110","OR5M11;OR5M9;OR5F1;OR8J1;OR8B2;OR6C2;OR8H3",2.995270168356e-08,2.87545936162176e-06,"GO:0007606"
"192","LOC100130987","cluster_000092","#463480FF","LOC100130987","","Visual Perception ","2/101","CACNA1F;NXNL2",0.0100178506582506,0.12097145822872,"GO:0007601"
"193","SPATA48","cluster_000002","#440155FF","SPATA48","","Sensory Perception Of Smell ","15/230","OR10J3;OR10H3;OR13H1;OR5L2;OR10AG1;OR6P1;OR8U3;OR5T3;OR5T2;OR5M10;OR51V1;OR5D18;OR5D16;OR6C3;OR2B3",4.04479387005011e-10,1.05164640621303e-07,"GO:0007608"
"194","LOC100130992","cluster_000075","#472B7AFF","LOC100130992","","Nephron Tubule Development ","1/5","HNF1B",0.007726694289036,0.101916014746859,"GO:0072080"
"195","LINC01135","cluster_000430","#40BD72FF","LINC01135","","Negative Regulation Of Intracellular Signal Transduction ","3/231","MSTN;MGRN1;CIT",0.000917521530118158,0.0747230000045331,"GO:1902532"
"196","CKMT2-AS1","cluster_000113","#433E85FF","CKMT2-AS1","","Peptidyl-Lysine Trimethylation ","2/15","FAM86B2;FAM86B1",0.000196229365545709,0.0339476802394076,"GO:0018023"
"197","SRP14-AS1","cluster_000503","#81D34DFF","SRP14-AS1","","Regulation Of Protein Targeting ","1/5","PRKN",0.00374469708393798,0.0547216413954213,"GO:1903533"
"198","DPP9-AS1","cluster_000364","#21A585FF","DPP9-AS1","","Inner Ear Auditory Receptor Cell Differentiation ","1/5","SLC4A7",0.00474139160939957,0.126102805242425,"GO:0042491"
"199","BSPH1","cluster_000003","#440256FF","BSPH1","","Intermediate Filament Organization ","6/68","KRT33A;KRT3;KRT38;KRT26;KRT35;KRT74",2.86863030196302e-06,0.000671259490659347,"GO:0045109"
"200","LINC01405","cluster_000003","#440256FF","LINC01405","","Intermediate Filament Organization ","6/68","KRT33A;KRT3;KRT38;KRT26;KRT35;KRT74",2.86863030196302e-06,0.000671259490659347,"GO:0045109"
"201","MIR181A1HG","cluster_000460","#59C765FF","MIR181A1HG","","Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process By Cytochrome C ","1/5","BAX",0.00399394544865564,0.0625548118943462,"GO:0008635"
"202","ANKRD63","cluster_000221","#2E6E8EFF","ANKRD63","","Histone Arginine Methylation ","1/5","PRDM14",0.00573728911332865,0.141245454670519,"GO:0034969"
"203","LOC100131257","cluster_000129","#404688FF","LOC100131257","","Xenobiotic Transport ","2/20","ABCC2;SLC47A1",0.000328492042810252,0.071611265332635,"GO:0042908"
"204","LOC100131289","cluster_000090","#46337FFF","LOC100131289","","Negative Regulation Of Peptidase Activity ","2/60","SERPINE2;SERPING1",0.0036473537827288,0.0792190930673313,"GO:0010466"
"205","RAB6C-AS1","cluster_000141","#3E4C8AFF","RAB6C-AS1","","Sensory Perception Of Sound ","2/92","PAX3;TMC2",0.00633099805989042,0.126368771323107,"GO:0007605"
"206","RDM1P5","cluster_000350","#1FA088FF","RDM1P5","","Regulation Of ERK1 And ERK2 Cascade ","3/244","SPRED1;PDGFA;ACKR3",0.00150411174722091,0.0743633965730536,"GO:0070372"
"207","LINC00605","cluster_000010","#46065AFF","LINC00605","","Telencephalon Cell Migration ","1/5","HTR6",0.014170289742456,0.204434533169871,"GO:0022029"
"208","C11orf91","cluster_000035","#481668FF","C11orf91","","Regulation Of Transmembrane Transport ","2/32","KCNJ11;PIM1",0.00151025933496257,0.181771107094156,"GO:0034762"
"209","SP9","cluster_000069","#482878FF","SP9","","Negative Regulation Of Blood Pressure ","2/14","NOS3;FFAR3",0.00022299126039333,0.0316647589758529,"GO:0045776"
"210","LINC00893","cluster_000435","#44BF70FF","LINC00893","","Cellular Response To Alkaloid ","2/17","GSTM2;TRPV1",9.1789656494553e-05,0.0204690933982853,"GO:0071312"
"211","LOC100131496","cluster_000269","#26818EFF","LOC100131496","","DNA Catabolic Process ","1/19","TREX2",0.0197712534056807,0.211999885884783,"GO:0006308"
"212","LINC00887","cluster_000211","#306A8EFF","LINC00887","","Response To UV-C ","2/7","DCUN1D3;ST20",2.64720697795306e-05,0.00534735809546518,"GO:0010225"
"213","FKSG29","cluster_000234","#2C728EFF","FKSG29","","T Cell Differentiation ","2/46","PIK3CD;ZFP36L2",0.00126962458036668,0.0931620896759451,"GO:0030217"
"214","FAM83A-AS1","cluster_000068","#482778FF","FAM83A-AS1","","Intermediate Filament Organization ","2/68","KRT71;KRT6A",0.00528960202485264,0.177084604631043,"GO:0045109"
"215","USP30-AS1","cluster_000271","#26818EFF","USP30-AS1","","T Cell Chemotaxis ","2/10","CXCL10;CXCL11",4.70112556271839e-05,0.00733375587784069,"GO:0010818"
"216","UBE2DNL","cluster_000007","#450458FF","UBE2DNL","","Triglyceride Metabolic Process ","3/45","LIPF;APOA2;PNPLA5",0.000461052636846343,0.134627369959132,"GO:0006641"
"217","CADM3-AS1","cluster_000215","#2F6B8EFF","CADM3-AS1","","Extracellular Matrix Organization ","4/176","COL3A1;COL1A2;CCDC80;CTSK",4.50270482874912e-05,0.0126075735204975,"GO:0030198"
"218","ZNF717","cluster_000178","#365C8DFF","ZNF717","","Mitochondrial Translation ","4/98","MRPL51;MRPS33;MRPS34;MRPL23",6.33490364945803e-06,0.000540479081220156,"GO:0032543"
"219","ZNF705G","cluster_000002","#440155FF","ZNF705G","","Sensory Perception Of Smell ","15/230","OR10J3;OR10H3;OR13H1;OR5L2;OR10AG1;OR6P1;OR8U3;OR5T3;OR5T2;OR5M10;OR51V1;OR5D18;OR5D16;OR6C3;OR2B3",4.04479387005011e-10,1.05164640621303e-07,"GO:0007608"
"220","RRN3P3","cluster_000398","#2DB27DFF","RRN3P3","","Regulation Of Platelet Activation ","2/28","PLA2G4A;PRKCQ",0.000253724283258192,0.0606401036987078,"GO:0010543"
"221","LOC100132077","cluster_000117","#424086FF","LOC100132077","","Embryonic Limb Morphogenesis ","2/34","TFAP2A;MYH3",0.0010313326933724,0.0833267043308923,"GO:0030326"
"222","LOC100132078","cluster_000298","#228C8DFF","LOC100132078","","Phosphatidylcholine Metabolic Process ","2/55","CHAT;PON1",0.00136665849561433,0.0651466283456873,"GO:0046470"
"223","HERC2P7","cluster_000357","#1FA287FF","HERC2P7","","Autophagosome Organization ","2/61","AP4M1;NSFL1C",0.00151327767638925,0.0600669539214118,"GO:1905037"
"224","FAM66E","cluster_000113","#433E85FF","FAM66E","","Peptidyl-Lysine Trimethylation ","2/15","FAM86B2;FAM86B1",0.000196229365545709,0.0339476802394076,"GO:0018023"
"225","C2CD4D-AS1","cluster_000449","#50C46AFF","C2CD4D-AS1","","Regulation Of System Process ","1/5","MTG1",0.00399394544865564,0.0845766589387844,"GO:0044057"
"226","FAM240A","cluster_000223","#2E6F8EFF","FAM240A","","Hexose Catabolic Process ","1/5","TKTL1",0.00573728911332865,0.0856742629545971,"GO:0019320"
"227","PHKA2-AS1","cluster_000061","#482475FF","PHKA2-AS1","","Positive Regulation Of miRNA Transcription ","2/43","NR3C1;EGFR",0.00228522250939121,0.128618287069553,"GO:1902895"
"228","LOC100132215","cluster_000042","#481A6CFF","LOC100132215","","Monoatomic Anion Transport ","2/57","FXYD1;SLC17A4",0.00447007712992715,0.145017030953521,"GO:0006820"
"229","FRG1HP","cluster_000232","#2C718EFF","FRG1HP","","Nucleotide-Excision Repair ","2/56","XAB2;KAT5",0.00187595646430037,0.0812561239658748,"GO:0006289"
"230","LINC01512","cluster_000092","#463480FF","LINC01512","","Visual Perception ","2/101","CACNA1F;NXNL2",0.0100178506582506,0.12097145822872,"GO:0007601"
"231","LOC100132356","cluster_000158","#3A538BFF","LOC100132356","","Negative Regulation Of DNA Recombination ","2/41","MSH3;KMT5A",0.00119382316169137,0.106272875746259,"GO:0045910"
"232","KRTAP4-9","cluster_000002","#440155FF","KRTAP4-9","","Sensory Perception Of Smell ","15/230","OR10J3;OR10H3;OR13H1;OR5L2;OR10AG1;OR6P1;OR8U3;OR5T3;OR5T2;OR5M10;OR51V1;OR5D18;OR5D16;OR6C3;OR2B3",4.04479387005011e-10,1.05164640621303e-07,"GO:0007608"
"233","FAM157B","cluster_000355","#1FA187FF","FAM157B","","Regulation Of G2/M Transition Of Mitotic Cell Cycle ","2/35","AVEN;CDC7",0.0004993126391263,0.054924390303893,"GO:0010389"
"234","NBPF10","cluster_000208","#31688EFF","NBPF10","","Regulation Of Intracellular Signal Transduction ","3/297","AKAP13;SGMS1;PLEKHG6",0.00460688072190842,0.11325565432839,"GO:1902531"
"235","FAM99B","cluster_000003","#440256FF","FAM99B","","Intermediate Filament Organization ","6/68","KRT33A;KRT3;KRT38;KRT26;KRT35;KRT74",2.86863030196302e-06,0.000671259490659347,"GO:0045109"
"236","PGAM1P5","cluster_000088","#46327EFF","PGAM1P5","","Regulation Of Monoatomic Ion Transport ","2/28","KCNJ12;KCNJ3",0.000802467870893962,0.0556000820822671,"GO:0043269"
"237","BSN-DT","cluster_000334","#1F998AFF","BSN-DT","","Regulation Of Organ Growth ","1/8","SLC6A4",0.00757601220630419,0.0606840909429384,"GO:0046620"
"238","PAXIP1-AS2","cluster_000232","#2C718EFF","PAXIP1-AS2","","Nucleotide-Excision Repair ","2/56","XAB2;KAT5",0.00187595646430037,0.0812561239658748,"GO:0006289"
"239","DCAF13P3","cluster_000048","#481C6EFF","DCAF13P3","","Nuclear Transport ","2/39","NUP210;NUP42",0.00211672060631358,0.127292482048576,"GO:0051169"
"240","TNIP2P1","cluster_000242","#2B758EFF","TNIP2P1","","Negative Regulation Of Protein Sumoylation ","1/6","MAGEA2",0.00658261714792867,0.0782375583522815,"GO:0033234"
"241","PMS2P9","cluster_000091","#46337FFF","PMS2P9","","Positive Regulation Of Protein Transport ","3/70","PRR5L;ATP13A2;ARF6",0.000155771296608957,0.0405005371183287,"GO:0051222"
"242","SHISAL2B","cluster_000097","#453681FF","SHISAL2B","","Negative Regulation Of Amino Acid Transport ","1/5","TRH",0.00747819282854126,0.117685938357892,"GO:0051956"
"243","LINC00856","cluster_000489","#74D055FF","LINC00856","","Cellular Response To Light Stimulus ","2/65","EIF2AK4;USP28",0.00106262643495735,0.0374538634791949,"GO:0071482"
"244","FAM95B1","cluster_000237","#2C738EFF","FAM95B1","","Positive Regulation Of Pyruvate Dehydrogenase Activity ","1/5","PDPR",0.00548838944332051,0.111904491514787,"GO:1904184"
"245","LOC100133091","cluster_000126","#404588FF","LOC100133091","","Protein Localization To Microtubule Organizing Center ","2/15","CEP131;CSNK1D",0.000182291841891916,0.0203896746162721,"GO:1905508"
"246","LINC01203","cluster_000540","#A9DB33FF","LINC01203","","Positive Regulation Of Cytokinesis ","2/39","OR1A2;DRD3",0.000332207801462792,0.0127993410581859,"GO:0032467"
"247","FAM66A","cluster_000113","#433E85FF","FAM66A","","Peptidyl-Lysine Trimethylation ","2/15","FAM86B2;FAM86B1",0.000196229365545709,0.0339476802394076,"GO:0018023"
"248","LINC00240","cluster_000462","#5AC864FF","LINC00240","","Excitatory Chemical Synaptic Transmission ","1/6","GRIN2C",0.00479094227501427,0.0798003976568373,"GO:0098976"
"249","LOC100133286","cluster_000580","#D5E21AFF","LOC100133286","","Gamma-Aminobutyric Acid Metabolic Process ","1/5","GAD1",0.00299665302989365,0.028194296124446,"GO:0009448"
"250","HOXA-AS3","cluster_000362","#20A486FF","HOXA-AS3","","Calcium Ion Transmembrane Import Into Cytosol ","2/83","JPH4;GP1BA",0.00277924936015505,0.0588809152985993,"GO:0097553"
"251","LOC100133315","cluster_000083","#472F7DFF","LOC100133315","","Positive Regulation Of Activin Receptor Signaling Pathway ","1/5","ACVR2B",0.007726694289036,0.106623175232731,"GO:0032927"
"252","LINC02171","cluster_000002","#440155FF","LINC02171","","Sensory Perception Of Smell ","15/230","OR10J3;OR10H3;OR13H1;OR5L2;OR10AG1;OR6P1;OR8U3;OR5T3;OR5T2;OR5M10;OR51V1;OR5D18;OR5D16;OR6C3;OR2B3",4.04479387005011e-10,1.05164640621303e-07,"GO:0007608"
"253","LY6E-DT","cluster_000042","#481A6CFF","LY6E-DT","","Monoatomic Anion Transport ","2/57","FXYD1;SLC17A4",0.00447007712992715,0.145017030953521,"GO:0006820"
"254","CD24","cluster_000240","#2B758EFF","CD24","","Rac Protein Signal Transduction ","2/17","HACE1;WASF1",0.000155518877333677,0.0331255208720733,"GO:0016601"
"255","UXT-AS1","cluster_000023","#470E61FF","UXT-AS1","","Basic Amino Acid Transport ","2/5","SLC7A7;SLC38A3",3.6913092111424e-05,0.00626596056590397,"GO:0015802"
"256","KDM7A-DT","cluster_000504","#83D34CFF","KDM7A-DT","","Inner Ear Auditory Receptor Cell Differentiation ","1/5","PDZD7",0.00374469708393798,0.0523708748189017,"GO:0042491"
